"ANIO","MES","FECHA_REGISTRO","DEPARTAMENTO","MUNICIPIO","VEREDA_CORREGIMIENTO","PREDIO_BARRIO","AREA_PROTEGIDA_NACIONAL","LATITUD","LONGITUD","ELEVACION_MSNM","AREA_COPA_HA","AREA_SUPERFICIAL_HA","AREA_SUBTERRANEO_HA","AREA_MIXTO_HA","AREA_OTRO_TIPO_HA","CAUSA_QUEMA_FUERA_CONTROL","CAUSA_DESCUIDO_NEGLIGENCIA","CAUSA_INTENCIONAL","CAUSA_ACCIDENTAL","CAUSA_REACTIVACION_FOCOS","CAUSA_OTRA","COB_BOSQUE_NATURAL_DENSO","COB_BOSQUE_INTERVENIDO","COB_BOSQUE_PLANTADO","COB_BOSQUE_SECO","COB_CULTIVOS","COB_PARAMOS","COB_SABANAS_PASTIZALES","COB_PASTOS_MANEJADOS","COB_RASTROJO","COB_VEGETACION_SECA","COB_COBERTURA_SIN_DETERMINAR","AREA_TOTAL_HA","ENTIDAD_REPORTA","FUENTE_HOJA"
"2022","Febrero","2022-02-26","CESAR","Agustín Codazzi","La Iberia - Guarani","","","","","","","","","","Superficial","","","","","","Quemas fuera de control","","","","","","","","","","","","2.16","","BD_ICV_2022"
"2022","Marzo","2022-03-09","CAUCA","Inzá","Vereda Los Pinos","","","","","","","","","","Superficial","","","","","","Quemas fuera de control","","","","","","","","","","","","2","","BD_ICV_2022"
"2022","Marzo","2022-03-14","LA GUAJIRA","Riohacha","Tomarrazon","","","","","","","","","","Superficial","","","","","","Quemas fuera de control","","","","","","","","","","","","100","","BD_ICV_2022"
"2022","Marzo","2022-03-20","BOYACÁ","Aquitania","Perez Daito","","","","","","","","","","Superficial","","","","","","Accidental","","","","","","","","","","","","49.1","","BD_ICV_2022"
"2022","Marzo","2022-03-24","CASANARE","Pore","Vereda Regalito","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2022"
"2022","Marzo","2022-03-24","CASANARE","Pore","Vereda Miralindo","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","","BD_ICV_2022"
"2022","Marzo","2022-03-28","BOYACÁ","Sogamoso","LAS CINTAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","BD_ICV_2022"
"2022","Marzo","2022-03-28","BOYACÁ","Sogamoso","Las Cañas","","","","","","","","","","Superficial","","","","","","Otros","","","","","","","","","","","","11.22","","BD_ICV_2022"
"2022","Abril","2022-04-15","HUILA","Pitalito","Vereda Laguna Verde","","","","","","","","","","Superficial","","","","","","Quemas fuera de control","","","","","","","","","","","","10","","BD_ICV_2022"
"2022","Abril","2022-04-15","HUILA","Pitalito","Vereda Santa Rosa","","","","","","","","","","Superficial","","","","","","Quemas fuera de control","","","","","","","","","","","","2","","BD_ICV_2022"
"2022","Junio","2022-06-06","HUILA","Palermo","Km 3 Neiva - Palermo (Antigua Vía Juncal)","","","","","","","","","","Copa","","","","","","Sin definir","","","","","","","","","","","","2","","BD_ICV_2022"
"2022","Junio","2022-06-06","HUILA","Palermo","Parque Industrial","","","","","","","","","","Superficial","","","","","","Sin definir","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Junio","2022-06-27","HUILA","Aipe","Ciudadela Educativa","","","","","","","","","","Superficial","","","","","","Intencional","","","","","","","","","","","","0.5","","BD_ICV_2022"
"2022","Junio","2022-06-28","HUILA","Rivera","Vereda Agua Fria","","","","","","","","","","Copa","","","","","","Sin definir","","","","","","","","","","","","3","","BD_ICV_2022"
"2022","Junio","2022-06-28","HUILA","Rivera","Vereda Agua Fria","","","","","","","","","","Superficial","","","","","","Intencional","","","","","","","","","","","","30","","BD_ICV_2022"
"2022","Julio","2022-07-07","HUILA","Campoalegre","Vereda Los Rosales","","","","","","","","","","Superficial","","","","","","Accidental","","","","","","","","","","","","1.5","","BD_ICV_2022"
"2022","Agosto","2022-08-09","CUNDINAMARCA","San Cayetano","Vereda Remanso","","","","","","","","","","Superficial","","","","","","Sin definir","","","","","","","","","","","","3","","BD_ICV_2022"
"2022","Agosto","2022-08-29","NARIÑO","El Táblon de Gomez","Janacatu","","","","","","","","","","Otros","","","","","","Sin definir","","","","","","","","","","","","2","","BD_ICV_2022"
"2022","Agosto","2022-08-31","HUILA","Neiva","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","","BD_ICV_2022"
"2022","Agosto","2022-08-31","HUILA","Neiva","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8","","BD_ICV_2022"
"2022","Septiembre","2022-09-01","HUILA","Tesalia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","BD_ICV_2022"
"2022","Septiembre","2022-09-01","HUILA","Tesalia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Septiembre","2022-09-08","HUILA","Yaguará","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","BD_ICV_2022"
"2022","Septiembre","2022-09-09","HUILA","Hobo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","BD_ICV_2022"
"2022","Septiembre","2022-09-09","HUILA","Hobo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2022"
"2022","Septiembre","2022-09-10","TOLIMA","Alvarado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","BD_ICV_2022"
"2022","Septiembre","2022-09-10","TOLIMA","Alvarado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","BD_ICV_2022"
"2022","Septiembre","2022-09-11","NARIÑO","Santa Cruz","Vereda Chapu","","","","","","","","","","Otros","","","","","","Sin definir","","","","","","","","","","","","3","","BD_ICV_2022"
"2022","Septiembre","2022-09-12","HUILA","Baraya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Septiembre","2022-09-12","HUILA","Baraya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Septiembre","2022-09-12","HUILA","Neiva","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8","","BD_ICV_2022"
"2022","Septiembre","2022-09-12","HUILA","Yaguará","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","BD_ICV_2022"
"2022","Septiembre","2022-09-12","HUILA","Yaguará","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2022"
"2022","Septiembre","2022-09-14","NARIÑO","Córdoba","Pueblo Bajo","","","","","","","","","","Otros","","","","","","Sin definir","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Septiembre","2022-09-14","NARIÑO","Cumbal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Septiembre","2022-09-14","NARIÑO","Cumbal","Mundo Nuevo Vereda Cuaical","","","","","","","","","","Otros","","","","","","Sin definir","","","","","","","","","","","","5","","BD_ICV_2022"
"2022","Diciembre","2022-12-23","CUNDINAMARCA","Une","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Diciembre","2022-12-25","LA GUAJIRA","Urumita","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","BD_ICV_2022"
"2022","Diciembre","2022-12-25","SANTANDER","Los Santos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","BD_ICV_2022"
"2022","Diciembre","2022-12-25","SANTANDER","Los Santos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2022"
"2022","Diciembre","2022-12-28","NARIÑO","Córdoba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Diciembre","2022-12-28","NARIÑO","Córdoba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Diciembre","2022-12-29","NARIÑO","Córdoba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Diciembre","2022-12-29","NARIÑO","Córdoba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Diciembre","2022-12-30","CUNDINAMARCA","La Mesa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2022"
"2022","Diciembre","2022-12-30","CUNDINAMARCA","La Mesa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2022"
"2022","Diciembre","2022-12-30","HUILA","Pitalito","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","BD_ICV_2022"
"2022","Diciembre","2022-12-30","HUILA","Pitalito","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2022"
"2022","Diciembre","2022-12-31","SANTANDER","Sabana de Torres","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2022"
"2022","Enero","2022-01-02","CUNDINAMARCA","Tausa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2022"
"2022","Enero","2022-01-02","CUNDINAMARCA","Tausa","Vereda Pajarito Sector Las Minas","","","","","","","","","","Superficial","","","","","","Sin definir","","","","","","","","","","","","5","","BD_ICV_2022"
"2022","Enero","2022-01-05","META","San Juan de Arama","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","BD_ICV_2022"
"2022","Enero","2022-01-05","META","San Juan de Arama","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","BD_ICV_2022"
"2022","Enero","2022-01-01","CASANARE","Orocué","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","","BD_ICV_2022"
