"ANIO","MES","FECHA_REGISTRO","DEPARTAMENTO","MUNICIPIO","VEREDA_CORREGIMIENTO","PREDIO_BARRIO","AREA_PROTEGIDA_NACIONAL","LATITUD","LONGITUD","ELEVACION_MSNM","AREA_COPA_HA","AREA_SUPERFICIAL_HA","AREA_SUBTERRANEO_HA","AREA_MIXTO_HA","AREA_OTRO_TIPO_HA","CAUSA_QUEMA_FUERA_CONTROL","CAUSA_DESCUIDO_NEGLIGENCIA","CAUSA_INTENCIONAL","CAUSA_ACCIDENTAL","CAUSA_REACTIVACION_FOCOS","CAUSA_OTRA","COB_BOSQUE_NATURAL_DENSO","COB_BOSQUE_INTERVENIDO","COB_BOSQUE_PLANTADO","COB_BOSQUE_SECO","COB_CULTIVOS","COB_PARAMOS","COB_SABANAS_PASTIZALES","COB_PASTOS_MANEJADOS","COB_RASTROJO","COB_VEGETACION_SECA","COB_COBERTURA_SIN_DETERMINAR","AREA_TOTAL_HA","ENTIDAD_REPORTA","FUENTE_HOJA"
"2023","Febrero","2023-02-01","AMAZONAS","EL ENCANTO","","La Paya","","","","","","","","","","","","","","","","","","","","","","","","","","","150","","BD_ICV_2023"
"2023","Febrero","2023-02-08","AMAZONAS","EL ENCANTO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-22","AMAZONAS","EL ENCANTO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Junio","2023-06-23","AMAZONAS","EL ENCANTO","","Cueva de los Guácharos","","","","","","","","","","","","","","","","","","","","","","","","","","","12","","BD_ICV_2023"
"2023","Agosto","2023-08-28","AMAZONAS","LA CHORRERA","","Cuenca Alta del Rio Mocoa","","","","","","","","","","","","","","","","","","","","","","","","","","","200","","BD_ICV_2023"
"2023","Abril","2023-04-03","AMAZONAS","LETICIA","","Río Puré","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","BD_ICV_2023"
"2023","Mayo","2023-05-13","AMAZONAS","LETICIA","","Amacayacu","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","BD_ICV_2023"
"2023","Junio","2023-06-28","AMAZONAS","LETICIA","","Cahuinarí","","","","","","","","","","","","","","","","","","","","","","","","","","","35","","BD_ICV_2023"
"2023","Julio","2023-07-17","AMAZONAS","LETICIA","","Cahuinarí","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","BD_ICV_2023"
"2023","Agosto","2023-08-17","AMAZONAS","LETICIA","","Amacayacu","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","BD_ICV_2023"
"2023","Febrero","2023-02-10","ANTIOQUIA","AMAGA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-02","ANTIOQUIA","AMALFI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Febrero","2023-02-04","ANTIOQUIA","AMALFI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-07","ANTIOQUIA","AMALFI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Marzo","2023-03-01","ANTIOQUIA","AMALFI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","BD_ICV_2023"
"2023","Marzo","2023-03-02","ANTIOQUIA","AMALFI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Enero","2023-01-23","ANTIOQUIA","ANGOSTURA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-02","ANTIOQUIA","ANGOSTURA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","","BD_ICV_2023"
"2023","Abril","2023-04-04","ANTIOQUIA","ANGOSTURA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","","BD_ICV_2023"
"2023","Octubre","2023-10-15","ANTIOQUIA","ANORÍ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-23","ANTIOQUIA","APARTADÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Marzo","2023-03-12","ANTIOQUIA","ARBOLETES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","BD_ICV_2023"
"2023","Agosto","2023-08-08","ANTIOQUIA","BARBOSA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2023"
"2023","Agosto","2023-08-10","ANTIOQUIA","BARBOSA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Enero","2023-01-21","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Enero","2023-01-23","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-02","ANTIOQUIA","BELLO","Cerro Quitasol","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4","","BD_ICV_2023"
"2023","Febrero","2023-02-05","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-05","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-10","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-14","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-17","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-18","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-18","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-03","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Mayo","2023-05-14","ANTIOQUIA","BELLO","Quitasol La Holanda","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","BD_ICV_2023"
"2023","Agosto","2023-08-04","ANTIOQUIA","BELLO","Sector Manantiales","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.12","","BD_ICV_2023"
"2023","Septiembre","2023-09-24","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Diciembre","2023-12-27","ANTIOQUIA","BELLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","","BD_ICV_2023"
"2023","Abril","2023-04-03","ANTIOQUIA","BETULIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Diciembre","2023-12-18","ANTIOQUIA","BURITICÁ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","BD_ICV_2023"
"2023","Febrero","2023-02-26","ANTIOQUIA","CAMPAMENTO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","BD_ICV_2023"
"2023","Marzo","2023-03-23","ANTIOQUIA","CAROLINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","CAUCASIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","CAUCASIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","CAUCASIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Febrero","2023-02-08","ANTIOQUIA","CHIGORODÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-11","ANTIOQUIA","CHIGORODÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-21","ANTIOQUIA","CHIGORODÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-26","ANTIOQUIA","CHIGORODÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-02","ANTIOQUIA","CHIGORODÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-08","ANTIOQUIA","CIUDAD BOLÍVAR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-25","ANTIOQUIA","CIUDAD BOLÍVAR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Diciembre","2023-12-10","ANTIOQUIA","COPACABANA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","BD_ICV_2023"
"2023","Febrero","2023-02-10","ANTIOQUIA","DONMATÍAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Enero","2023-01-04","ANTIOQUIA","GIRARDOTA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Enero","2023-01-27","ANTIOQUIA","GIRARDOTA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Enero","2023-01-28","ANTIOQUIA","GIRARDOTA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-07","ANTIOQUIA","GIRARDOTA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-11","ANTIOQUIA","GIRARDOTA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Enero","2023-01-29","ANTIOQUIA","GOMEZ PLATA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","GOMEZ PLATA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","BD_ICV_2023"
"2023","Agosto","2023-08-02","ANTIOQUIA","GUARNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","","BD_ICV_2023"
"2023","Febrero","2023-02-27","ANTIOQUIA","GUATAPÉ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Enero","2023-01-28","ANTIOQUIA","ITAGÜÍ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-02","ANTIOQUIA","ITAGÜÍ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-05","ANTIOQUIA","JERICÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-07","ANTIOQUIA","LA CEJA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-08","ANTIOQUIA","LA CEJA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-17","ANTIOQUIA","LA CEJA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-28","ANTIOQUIA","LA CEJA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-09","ANTIOQUIA","LA UNIÓN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Enero","2023-01-27","ANTIOQUIA","LIBORINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","LIBORINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","","BD_ICV_2023"
"2023","Febrero","2023-02-03","ANTIOQUIA","LIBORINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Febrero","2023-02-03","ANTIOQUIA","MACEO","Tres Piedras (Predio San Benigno)","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.87","","BD_ICV_2023"
"2023","Enero","2023-01-02","ANTIOQUIA","MARINILLA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-02","ANTIOQUIA","MARINILLA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Enero","2023-01-28","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Enero","2023-01-28","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Febrero","2023-02-05","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Febrero","2023-02-07","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-09","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-10","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Febrero","2023-02-11","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Abril","2023-04-07","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Mayo","2023-05-08","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Julio","2023-07-15","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Julio","2023-07-15","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.95","","BD_ICV_2023"
"2023","Agosto","2023-08-01","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","BD_ICV_2023"
"2023","Agosto","2023-08-02","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","BD_ICV_2023"
"2023","Agosto","2023-08-03","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","BD_ICV_2023"
"2023","Agosto","2023-08-04","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","BD_ICV_2023"
"2023","Agosto","2023-08-04","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","BD_ICV_2023"
"2023","Agosto","2023-08-04","ANTIOQUIA","MEDELLÍN","Sector Seminario","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.85","","BD_ICV_2023"
"2023","Agosto","2023-08-09","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2023"
"2023","Agosto","2023-08-09","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Diciembre","2023-12-01","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","BD_ICV_2023"
"2023","Diciembre","2023-12-08","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","BD_ICV_2023"
"2023","Diciembre","2023-12-12","ANTIOQUIA","MEDELLÍN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","BD_ICV_2023"
"2023","Marzo","2023-03-12","ANTIOQUIA","NECOCLÍ","CABAÑAS","Ensenada de Rionegro, los Bajos Aledanos, las Cienagas de Marimonda y el Salado","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","OLAYA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","BD_ICV_2023"
"2023","Agosto","2023-08-08","ANTIOQUIA","PEÑOL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","BD_ICV_2023"
"2023","Agosto","2023-08-08","ANTIOQUIA","PEÑOL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","BD_ICV_2023"
"2023","Febrero","2023-02-28","ANTIOQUIA","PEQUE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Enero","2023-01-27","ANTIOQUIA","PUERTO NARE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","BD_ICV_2023"
"2023","Febrero","2023-02-05","ANTIOQUIA","PUERTO NARE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","BD_ICV_2023"
"2023","Enero","2023-01-03","ANTIOQUIA","PUERTO TRIUNFO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Enero","2023-01-02","ANTIOQUIA","RETIRO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-09","ANTIOQUIA","RETIRO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-10","ANTIOQUIA","RETIRO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Enero","2023-01-28","ANTIOQUIA","RIONEGRO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","RIONEGRO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Enero","2023-01-30","ANTIOQUIA","SALGAR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Agosto","2023-08-01","ANTIOQUIA","SAN CARLOS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Julio","2023-07-25","ANTIOQUIA","SAN LUIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","BD_ICV_2023"
"2023","Agosto","2023-08-02","ANTIOQUIA","SAN LUIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Agosto","2023-08-08","ANTIOQUIA","SAN LUIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","BD_ICV_2023"
"2023","Enero","2023-01-31","ANTIOQUIA","SAN RAFAEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-04","ANTIOQUIA","SAN RAFAEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-02","ANTIOQUIA","SAN RAFAEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Enero","2023-01-05","ANTIOQUIA","SAN ROQUE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Febrero","2023-02-08","ANTIOQUIA","SAN ROQUE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Enero","2023-01-29","ANTIOQUIA","SAN VICENTE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Enero","2023-01-31","ANTIOQUIA","SAN VICENTE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Julio","2023-07-20","ANTIOQUIA","SAN VICENTE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Agosto","2023-08-04","ANTIOQUIA","SAN VICENTE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Agosto","2023-08-06","ANTIOQUIA","SAN VICENTE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","SANTA ROSA DE OSOS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","SANTA ROSA DE OSOS","El Roble","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","BD_ICV_2023"
"2023","Febrero","2023-02-10","ANTIOQUIA","SANTA ROSA DE OSOS","San Juan","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0000000000000007E-2","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","SANTAFE DE ANTIOQUIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","BD_ICV_2023"
"2023","Febrero","2023-02-15","ANTIOQUIA","SANTAFE DE ANTIOQUIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-15","ANTIOQUIA","SANTAFE DE ANTIOQUIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Junio","2023-06-21","ANTIOQUIA","SANTAFE DE ANTIOQUIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","SOPETRÁN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Febrero","2023-02-16","ANTIOQUIA","SOPETRÁN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","BD_ICV_2023"
"2023","Marzo","2023-03-03","ANTIOQUIA","SOPETRÁN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Abril","2023-04-03","ANTIOQUIA","SOPETRÁN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-14","ANTIOQUIA","TITIRIBÍ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2023"
"2023","Febrero","2023-02-21","ANTIOQUIA","TITIRIBÍ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2023"
"2023","Febrero","2023-02-09","ANTIOQUIA","TURBO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2023"
"2023","Febrero","2023-02-05","ANTIOQUIA","URRAO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Marzo","2023-03-01","ANTIOQUIA","URRAO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Marzo","2023-03-01","ANTIOQUIA","URRAO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Febrero","2023-02-27","ANTIOQUIA","YALÍ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Febrero","2023-02-01","ANTIOQUIA","YARUMAL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","BD_ICV_2023"
"2023","Enero","2023-01-17","ANTIOQUIA","YONDÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Febrero","2023-02-02","ANTIOQUIA","YONDÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Febrero","2023-02-05","ANTIOQUIA","YONDÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-12","ANTIOQUIA","YONDÓ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2023"
"2023","Enero","2023-01-02","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-04","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","BD_ICV_2023"
"2023","Febrero","2023-02-18","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-19","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-22","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-23","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-23","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-26","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-27","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-28","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-28","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-03","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-04","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-06","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-07","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-07","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-07","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-08","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Marzo","2023-03-15","ARAUCA","ARAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Enero","2023-01-16","ARAUCA","ARAUQUITA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Enero","2023-01-27","ARAUCA","ARAUQUITA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Enero","2023-01-30","ARAUCA","ARAUQUITA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
"2023","Febrero","2023-02-04","ARAUCA","ARAUQUITA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2023"
