"ANIO","MES","FECHA_REGISTRO","DEPARTAMENTO","MUNICIPIO","VEREDA_CORREGIMIENTO","PREDIO_BARRIO","AREA_PROTEGIDA_NACIONAL","LATITUD","LONGITUD","ELEVACION_MSNM","AREA_COPA_HA","AREA_SUPERFICIAL_HA","AREA_SUBTERRANEO_HA","AREA_MIXTO_HA","AREA_OTRO_TIPO_HA","CAUSA_QUEMA_FUERA_CONTROL","CAUSA_DESCUIDO_NEGLIGENCIA","CAUSA_INTENCIONAL","CAUSA_ACCIDENTAL","CAUSA_REACTIVACION_FOCOS","CAUSA_OTRA","COB_BOSQUE_NATURAL_DENSO","COB_BOSQUE_INTERVENIDO","COB_BOSQUE_PLANTADO","COB_BOSQUE_SECO","COB_CULTIVOS","COB_PARAMOS","COB_SABANAS_PASTIZALES","COB_PASTOS_MANEJADOS","COB_RASTROJO","COB_VEGETACION_SECA","COB_COBERTURA_SIN_DETERMINAR","AREA_TOTAL_HA","ENTIDAD_REPORTA","FUENTE_HOJA"
"2021","Abril","2021-04-18","CUNDINAMARCA","Susa","vereda CASCADAS","","N","","","","","","","","","","","","","","","","","","","","","","","","","","7.8","","BD_ICV_2021"
"2021","Abril","2021-04-15","CAUCA","Totoró","Vereda Bajo Palace","","N","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2021"
"2021","Abril","2021-04-24","SANTANDER","Girón","Altos de llano Grande","","N","","","","","","","","","","","","","","","","","","","","","","","","","","15","","BD_ICV_2021"
"2021","Abril","2021-04-11","BOYACÁ","Cucaita","VDA. CHIPACATA","","N","","","","","","","","","","","","","","","","","","","","","","","","","","1.55","","BD_ICV_2021"
"2021","Abril","2021-04-22","BOYACÁ","Samacá","VDA. SALAMANCA Y PATAGUY","","N","","","","","","","","","","","","","","","","","","","","","","","","","","1.81","","BD_ICV_2021"
"2021","Abril","2021-04-13","CUNDINAMARCA","Guaduas","vereda El Escritorio sector la Manga","","N","","","","","","","","","","","","","","","","","","","","","","","","","","10","","BD_ICV_2021"
"2021","Abril","2021-04-09","SUCRE","Ovejas","Medellin","","N","","","","","","","","","","","","","","","","","","","","","","","","","","10","","BD_ICV_2021"
"2021","Abril","2021-04-09","SUCRE","Ovejas","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","698.3","","BD_ICV_2021"
"2021","Marzo","2021-03-03","NORTE DE SANTANDER","Cáchira","Guerrero","","N","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","","BD_ICV_2021"
"2021","Marzo","2021-03-30","QUINDÍO","Génova","El Cedral","","S","","","","","","","","","","","","","","","","","","","","","","","","","","0.54","","BD_ICV_2021"
"2021","Marzo","2021-03-01","CESAR","Valledupar","CTO DE VALENCIA DE JESUS","","N","","","","","","","","","","","","","","","","","","","","","","","","","","2.14","","BD_ICV_2021"
"2021","Marzo","2021-03-01","CESAR","Valledupar","CTO DE VALENCIA DE JESUS","","N","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","","BD_ICV_2021"
"2021","Marzo","2021-03-01","CESAR","Valledupar","CTO DE VALENCIA DE JESUS","","N","","","","","","","","","","","","","","","","","","","","","","","","","","45.3","","BD_ICV_2021"
"2021","Marzo","2021-03-01","CESAR","Valledupar","CTO DE VALENCIA DE JESUS","","N","","","","","","","","","","","","","","","","","","","","","","","","","","46.3","","BD_ICV_2021"
"2021","Marzo","2021-03-01","CESAR","Valledupar","CTO DE VALENCIA DE JESUS","","N","","","","","","","","","","","","","","","","","","","","","","","","","","4.12","","BD_ICV_2021"
"2021","Marzo","2021-03-06","CUNDINAMARCA","Tibirita","VEREDA GUSVITA","","N","","","","","","","","","","","","","","","","","","","","","","","","","","7","","BD_ICV_2021"
"2021","Marzo","2021-03-14","CESAR","Valledupar","CARACOLÍ","","N","","","","","","","","","","","","","","","","","","","","","","","","","","2932","","BD_ICV_2021"
"2021","Marzo","2021-03-09","CESAR","Valledupar","AZUCARBUENA","","N","","","","","","","","","","","","","","","","","","","","","","","","","","343","","BD_ICV_2021"
"2021","Marzo","2021-03-04","SANTANDER","El Playón","San Pero de las Cruces","","N","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Marzo","2021-03-12","SUCRE","San Marcos","EL PITAL","","N","","","","","","","","","","","","","","","","","","","","","","","","","","17.3","","BD_ICV_2021"
"2021","Marzo","2021-03-03","SUCRE","Guaranda","BOCA DEL CANAL","","N","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","","BD_ICV_2021"
"2021","Marzo","2021-03-15","CESAR","Valledupar","LA GUITARRA","","N","","","","","","","","","","","","","","","","","","","","","","","","","","6543.03","","BD_ICV_2021"
"2021","Marzo","2021-03-26","CESAR","El Copey","El Saltillo-Las Cumbres","","N","","","","","","","","","","","","","","","","","","","","","","","","","","1554.49","","BD_ICV_2021"
"2021","Marzo","2021-03-09","CESAR","Valledupar","AZUCARBUENA","","N","","","","","","","","","","","","","","","","","","","","","","","","","","357.92","","BD_ICV_2021"
"2021","Marzo","2021-03-03","BOYACÁ","Guateque","Chorro Tinto y Pozoz","","N","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2021"
"2021","Febrero","2021-02-04","BOYACÁ","Caldas","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","9","","BD_ICV_2021"
"2021","Febrero","2021-02-11","BOYACÁ","Almeida","","","S","","","","","","","","","","","","","","","","","","","","","","","","","","5","","BD_ICV_2021"
"2021","Febrero","2021-02-18","SANTANDER","El Playón","V Playón","","N","","","","","","","","","","","","","","","","","","","","","","","","","","3.31","","BD_ICV_2021"
"2021","Febrero","2021-02-08","SANTANDER","El Playón","V Límite","","N","","","","","","","","","","","","","","","","","","","","","","","","","","2.16","","BD_ICV_2021"
"2021","Febrero","2021-02-18","SANTANDER","El Playón","V Playón","","N","","","","","","","","","","","","","","","","","","","","","","","","","","2.83","","BD_ICV_2021"
"2021","Febrero","2021-02-05","QUINDÍO","Calarcá","Santo Domingo Bajo","","N","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","","BD_ICV_2021"
"2021","Febrero","2021-02-03","SANTANDER","Suratá","V El Mohán","","S","","","","","","","","","","","","","","","","","","","","","","","","","","305.08999999999997","","BD_ICV_2021"
"2021","Febrero","2021-02-08","NORTE DE SANTANDER","Durania","Sepiulturas","","N","","","","","","","","","","","","","","","","","","","","","","","","","","6.29","","BD_ICV_2021"
"2021","Febrero","2021-02-12","QUINDÍO","Montenegro","El Gigante","","N","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","","BD_ICV_2021"
"2021","Febrero","2021-02-12","QUINDÍO","Montenegro","La Paloma","","N","","","","","","","","","","","","","","","","","","","","","","","","","","0.04","","BD_ICV_2021"
"2021","Febrero","2021-02-09","QUINDÍO","Córdoba","Rio verde","","N","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","BD_ICV_2021"
"2021","Febrero","2021-02-15","ANTIOQUIA","Medellín","Santa Elena","","S","","","","","","","","","","","","","","","","","","","","","","","","","","2.96","","BD_ICV_2021"
"2021","Febrero","2021-02-07","ANTIOQUIA","Medellín","Santa Elena","","N","","","","","","","","","","","","","","","","","","","","","","","","","","8.3699999999999992","","BD_ICV_2021"
"2021","Febrero","2021-02-03","NORTE DE SANTANDER","Arboledas","Playonsito","","N","","","","","","","","","","","","","","","","","","","","","","","","","","90.42","","BD_ICV_2021"
"2021","Febrero","2021-02-11","NORTE DE SANTANDER","Sardinata","Abejales","","N","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2021"
"2021","Febrero","2021-02-18","NORTE DE SANTANDER","Cácota","Don antonio","","N","","","","","","","","","","","","","","","","","","","","","","","","","","4.05","","BD_ICV_2021"
"2021","Febrero","2021-02-14","BOGOTÁ D.C.","Bogota D.C.","KENNEDY-OSORIO XII","","N","","","","","","","","","","","","","","","","","","","","","","","","","","3.04","","BD_ICV_2021"
"2021","Febrero","2021-02-02","CUNDINAMARCA","Facatativá","VAREDA LOS MANZANOS","","N","","","","","","","","","","","","","","","","","","","","","","","","","","3.11","","BD_ICV_2021"
"2021","Febrero","2021-02-26","BOYACÁ","Guateque","Cantoras","","N","","","","","","","","","","","","","","","","","","","","","","","","","","1.01","","BD_ICV_2021"
"2021","Febrero","2021-02-07","SUCRE","El Roble","Grillo Alegre","","N","","","","","","","","","","","","","","","","","","","","","","","","","","7","","BD_ICV_2021"
"2021","Febrero","2021-02-07","SUCRE","El Roble","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","7","","BD_ICV_2021"
"2021","Febrero","2021-02-01","ANTIOQUIA","Abejorral","EL CAUNZAL","","N","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Febrero","2021-02-05","ANTIOQUIA","San Roque","EL IRIS","","N","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2021"
"2021","Febrero","2021-02-16","ANTIOQUIA","San Roque","EL PIRAMO","","N","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2021"
"2021","Febrero","2021-02-02","ANTIOQUIA","San Carlos","LA HONDITA","","N","","","","","","","","","","","","","","","","","","","","","","","","","","0.41","","BD_ICV_2021"
"2021","Febrero","2021-02-16","ANTIOQUIA","Santo Domingo","LOS PLANES","","N","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2021"
"2021","Febrero","2021-02-02","ANTIOQUIA","Santo Domingo","PIEDRAS BLANCAS","","N","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","","BD_ICV_2021"
"2021","Febrero","2021-02-03","BOYACÁ","Floresta","VDA HORNO Y VIVAS","","N","","","","","","","","","","","","","","","","","","","","","","","","","","2.95","","BD_ICV_2021"
"2021","Febrero","2021-02-03","BOYACÁ","Santa Rosa de Viterbo","VDA. LOS OLIVOS","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3","","BD_ICV_2021"
"2021","Febrero","2021-02-01","HUILA","Timaná","La Victoria","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2021"
"2021","Febrero","2021-02-01","HUILA","Gigante","Sector Bengala ruta 4505","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","BD_ICV_2021"
"2021","Febrero","2021-02-01","HUILA","Gigante","finca la Esmeralda","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2021"
"2021","Febrero","2021-02-02","HUILA","Algeciras","vía Neiva","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","BD_ICV_2021"
"2021","Enero","2021-01-29","SANTANDER","Bucaramanga","ZONA URBANA","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-31","SANTANDER","Floridablanca","V Ruitoque Bajo","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","2.4500000000000002","","BD_ICV_2021"
"2021","Enero","2021-01-04","MAGDALENA","Nueva Granada","CABECERA MUNICIPAL","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","0.11","","BD_ICV_2021"
"2021","Enero","2021-01-18","SANTANDER","Tona","V. Ocatá","","SI","","","","","","","","","","","","","","","","","","","","","","","","","","10.7","","BD_ICV_2021"
"2021","Enero","2021-01-28","SANTANDER","El Playón","V Planadas de Betania","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","17.96","","BD_ICV_2021"
"2021","Enero","2021-01-28","SANTANDER","El Playón","V Tres Portones","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","1.57","","BD_ICV_2021"
"2021","Enero","2021-01-15","SANTANDER","Girón","V Palogordo","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","","BD_ICV_2021"
"2021","Enero","2021-01-28","NORTE DE SANTANDER","Gramalote","Villa Nueva, Fátima","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","3.58","","BD_ICV_2021"
"2021","Enero","2021-01-27","QUINDÍO","Génova","El Dorado","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","0.32","","BD_ICV_2021"
"2021","Enero","2021-01-20","QUINDÍO","Córdoba","Siberia baja","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","0.12","","BD_ICV_2021"
"2021","Enero","2021-01-29","QUINDÍO","Montenegro","Once casa","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","BD_ICV_2021"
"2021","Enero","2021-01-30","SANTANDER","Girón","La Meseta II","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","BD_ICV_2021"
"2021","Enero","2021-01-20","SANTANDER","Matanza","El tanque","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","20","","BD_ICV_2021"
"2021","Enero","2021-01-03","SANTANDER","Barrancabermeja","La Meseta II","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","8","","BD_ICV_2021"
"2021","Enero","2021-01-03","CASANARE","Hato Corozal","El tanque","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","100","","BD_ICV_2021"
"2021","Enero","2021-01-04","BOYACÁ","Chita","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-28","HUILA","Acevedo","Vereda Las Mercedes","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","8","","BD_ICV_2021"
"2021","Enero","2021-01-28","HUILA","Santa María","Vereda el Censo","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","BD_ICV_2021"
"2021","Enero","2021-01-30","HUILA","San Agustín","La Chaquira","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2021"
"2021","Enero","2021-01-30","HUILA","San Agustín","Vereda la Antigua","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-27","HUILA","La Plata","Vereda el Carmelo","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","5","","BD_ICV_2021"
"2021","Enero","2021-01-29","HUILA","Oporapa","Vereda la Esperanza","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2021"
"2021","Enero","2021-01-04","ANTIOQUIA","Guarne","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","","BD_ICV_2021"
"2021","Enero","2021-01-19","CUNDINAMARCA","Zipaquirá","EL TUNAL","","SI","","","","","SI","","","","","","","","","","","","","","","","","","","","","3.42","","BD_ICV_2021"
"2021","Enero","2021-01-27","CUNDINAMARCA","Tabio","RIO FRIO OCCIDENTAL","","SI","","","","","SI","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-12","CUNDINAMARCA","Chía","VEREDA CERCA DE PIEDRA","","SI","","","","","SI","","","","","","","","","","","","","","","","","","","","","0.4","","BD_ICV_2021"
"2021","Enero","2021-01-21","CUNDINAMARCA","Ubaté","VEREDA SOAGA Y VOLVAN","","NO","","","","","SI","","","","","","","","","","","","","","","","","","","","","0.5","","BD_ICV_2021"
"2021","Enero","2021-01-29","CUNDINAMARCA","Guachetá","VEREDA GACHA","","NO","","","","","SI","","","","","","","","","","","","","","","","","","","","","3.59","","BD_ICV_2021"
"2021","Enero","2021-01-23","CUNDINAMARCA","Guatavita","VEREDA MONTECILLO","","SI","","","","","SI","","","","","","","","","","","","","","","","","","","","","3.68","","BD_ICV_2021"
"2021","Enero","2021-01-30","CUNDINAMARCA","Girardot","km 3 via Girardor - Tocaima sector avicola Avima","","NO","","","","","SI","","","","","","","","","","","","","","","","","","","","","3.69","","BD_ICV_2021"
"2021","Enero","2021-01-16","CASANARE","Paz de Ariporo","Varsovia","","NO","","","","","SI","","","","","","","","","","","","","","","","","","","","","609","","BD_ICV_2021"
"2021","Enero","2021-01-27","BOYACÁ","Guateque","Chinquica","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","3.33","","BD_ICV_2021"
"2021","Enero","2021-01-19","BOYACÁ","Macanal","Pantanos","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","25.09","","BD_ICV_2021"
"2021","Enero","2021-01-04","BOYACÁ","Guateque","Pozos","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","0.12","","BD_ICV_2021"
"2021","Enero","2021-01-16","BOYACÁ","Sutatenza","Siguique (Guayabal)","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","8.16","","BD_ICV_2021"
"2021","Enero","2021-01-17","BOYACÁ","Sutatenza","Siguique (Arbol)","","NO","","","","","","","","","","","","","","","","","","","","","","","","","","5.82","","BD_ICV_2021"
"2021","Enero","2021-01-13","BOYACÁ","Sogamoso","VDA LAS CAÑAS","","NO","","","","","SI","","","","","","SI","","","","","","","","","","","","","","","155.35","","BD_ICV_2021"
"2021","Enero","2021-01-30","BOYACÁ","Duitama","VDA SANTA HELENA","","NO","","","","","SI","","","","SI","","","","","","","","","","","","","","","","","4.0199999999999996","","BD_ICV_2021"
"2021","Enero","2021-01-15","BOYACÁ","Floresta","VDA POTRERO","","NO","","","","","SI","","","","","","","SI","","","","","","","","","","","","","","9.06","","BD_ICV_2021"
"2021","Enero","2021-01-29","BOYACÁ","Floresta","VDA TENERIA","","NO","","","","","SI","","","","","","SI","","","","","","","","","","","","","","","115.1","","BD_ICV_2021"
"2021","Enero","2021-01-31","BOYACÁ","Sotaquirá","El Manzano","","NO","","","","","SI","","","","","","","SI","","","","","","","","","","","","","","2.2799999999999998","","BD_ICV_2021"
"2021","Enero","2021-01-12","BOGOTÁ D.C.","Bogotá D.C.","BOSA-ELCORZO","","NO","","","","","SI","","","","","","","","","","","","","","","","","","","","","1.1399999999999999","","BD_ICV_2021"
"2021","Enero","2021-01-20","BOGOTÁ D.C.","Bogotá D.C.","vereda Barrancas Oriental 43","","NO","","","","","SI","","","","","","","","","","","","","","","","","","","","","1.1299999999999999","","BD_ICV_2021"
"2021","Enero","2021-01-17","ANTIOQUIA","Medellín","Santa Elena - El Plan","","NO","","","","","","","SI","","","","","","","","","","","","","","","","","","","6.22","","BD_ICV_2021"
"2021","Enero","2021-01-31","ANTIOQUIA","San Luis","LA CUBA","","NO","","","","","SI","","","","","","","","","","","","","","","","","","","","","0.28000000000000003","","BD_ICV_2021"
"2021","Enero","2021-01-04","ANTIOQUIA","Abejorral","LA LOMA","","NO","","","","","SI","","","","","","","","","","","","","","","","","","","","","8.1999999999999993","","BD_ICV_2021"
"2021","Enero","2021-01-25","ANTIOQUIA","Abejorral","EL CAUNZAL","","NO","","","","","SI","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-04","ANTIOQUIA","Retiro","LA HONDITA","","","","","","","SI","","","","","","","","","","","","","","","","","","","","","1.5","","BD_ICV_2021"
"2021","Enero","2021-01-05","ANTIOQUIA","Bello","","","","","","","","","","","","","","SI","","","","","","","","","","","","","","","4","","BD_ICV_2021"
"2021","Enero","2021-01-05","SANTANDER","Barbosa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2021"
"2021","Enero","2021-01-05","GUAVIARE","San Jose del Guaviare","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5","","BD_ICV_2021"
"2021","Enero","2021-01-05","META","San Carlos de Guaroa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","BD_ICV_2021"
"2021","Enero","2021-01-05","SUCRE","Galeras","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2021"
"2021","Enero","2021-01-05","CASANARE","Yopal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2021"
"2021","Enero","2021-01-06","BOYACÁ","Guateque","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-05","ANTIOQUIA","Amalfi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-07","CUNDINAMARCA","Villapinzon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-07","CUNDINAMARCA","Soacha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-06","CUNDINAMARCA","Ricaurte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-09","CUNDINAMARCA","Subachoque","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-08","CUNDINAMARCA","Tenjo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2021"
"2021","Enero","2021-01-10","CESAR","Bosconia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","","BD_ICV_2021"
"2021","Enero","2021-01-12","SUCRE","Galeras","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","BD_ICV_2021"
"2021","Enero","2021-01-12","CUNDINAMARCA","Chía","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-13","CUNDINAMARCA","Chipaque","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-13","SANTANDER","Barbosa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-13","SUCRE","Galeras","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2021"
"2021","Enero","2021-01-15","GUAVIARE","San Jose del Guaviare","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-15","CUNDINAMARCA","Cáqueza","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-16","CUNDINAMARCA","Ubalá","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2021"
"2021","Enero","2021-01-16","CESAR","El Paso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","","BD_ICV_2021"
"2021","Enero","2021-01-16","META","Puerto Gaitan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","","BD_ICV_2021"
"2021","Enero","2021-01-17","ANTIOQUIA","Medellin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-17","CUNDINAMARCA","Tabio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-17","CAQUETA","Florencia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2021"
"2021","Enero","2021-01-17","SANTANDER","Girón","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","BD_ICV_2021"
"2021","Enero","2021-01-17","SANTANDER","Chima","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2021"
"2021","Enero","2021-01-18","BOYACÁ","Tota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-18","CUNDINAMARCA","Junín","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","","BD_ICV_2021"
"2021","Enero","2021-01-16","BOYACÁ","Cuitiva","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","BD_ICV_2021"
"2021","Enero","2021-01-18","CUNDINAMARCA","Madrid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-18","CESAR","Astrea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","BD_ICV_2021"
"2021","Enero","2021-01-18","SANTANDER","Tona","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","BD_ICV_2021"
"2021","Enero","2021-01-18","SANTANDER","Puerto Wilches","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","BD_ICV_2021"
"2021","Enero","2021-01-19","META","Puerto Gaitan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-19","META","El Castillo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-19","META","Puerto Lopez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-19","CASANARE","Yopal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BD_ICV_2021"
"2021","Enero","2021-01-19","CUNDINAMARCA","Pandi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-19","ANTIOQUIA","Caldas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
"2021","Enero","2021-01-19","BOYACÁ","Jerico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","BD_ICV_2021"
"2021","Enero","2021-01-19","ANTIOQUIA","Caucasia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","BD_ICV_2021"
"2021","Enero","2021-01-20","NORTE DE SANTANDER","Ocaña","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","BD_ICV_2021"
"2021","Enero","2021-01-20","SUCRE","Tolu Viejo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","BD_ICV_2021"
