"ANIO","MES","FECHA_REGISTRO","DEPARTAMENTO","MUNICIPIO","VEREDA_CORREGIMIENTO","PREDIO_BARRIO","AREA_PROTEGIDA_NACIONAL","LATITUD","LONGITUD","ELEVACION_MSNM","AREA_COPA_HA","AREA_SUPERFICIAL_HA","AREA_SUBTERRANEO_HA","AREA_MIXTO_HA","AREA_OTRO_TIPO_HA","CAUSA_QUEMA_FUERA_CONTROL","CAUSA_DESCUIDO_NEGLIGENCIA","CAUSA_INTENCIONAL","CAUSA_ACCIDENTAL","CAUSA_REACTIVACION_FOCOS","CAUSA_OTRA","COB_BOSQUE_NATURAL_DENSO","COB_BOSQUE_INTERVENIDO","COB_BOSQUE_PLANTADO","COB_BOSQUE_SECO","COB_CULTIVOS","COB_PARAMOS","COB_SABANAS_PASTIZALES","COB_PASTOS_MANEJADOS","COB_RASTROJO","COB_VEGETACION_SECA","COB_COBERTURA_SIN_DETERMINAR","AREA_TOTAL_HA","ENTIDAD_REPORTA","FUENTE_HOJA"
"2010","ENERO","2010-01-21","ANTIOQUIA","Yalí","","","NA","06.39.51,7","74.48.40,0","","","","","MX","","","","I","","","","","","","","","","","","25","","0","25","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Belmira","Paramo","Sistema de páramos y bosques altoandinos del Noroccidente Medio Antioqueño","NA","06.43.25,4","075.42.06,2","3081","","","","MX","","","","I","","","","","","","","","10","","","1","","0","11","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Belmira","Paramo","Sistema de páramos y bosques altoandinos del Noroccidente Medio Antioqueño","NA","06.43.55,8","075.41.08,3","3221","","","","MX","","","","I","","","","","","","","","6","","","","","0","6","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Belmira","Paramo","Sistema de páramos y bosques altoandinos del Noroccidente Medio Antioqueño","NA","06.43.18,5","075.42.34,0","3139","","","","MX","","","","I","","","","","0.5","","","","4","","","0.5","","0","5","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Yarumal","la Raya","","NA","","","","","","","MX","","","","","","","O","","1","","","","","2","2","","","0","5","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Amalfi","Casa Blanca Aeropuerto","","NA","06.54","075.06","1540","","","","MX","","","","I","","","","","","1","","","","","","3","","0","4","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-31","ANTIOQUIA","Barbosa","La Aguada","","NA","","","","","","","MX","","","","","","R","","","","2","","","","2","","","","0","4","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-04","ANTIOQUIA","Caldas","Salinas","","NA","","","","","SUP","","","","","","I","","","","","","","","","","4","","","","0","4","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-07","ANTIOQUIA","Itagüí","Arenera porvenir","","NA","","","","","SUP","","","","","","","","","O","","","","","","","4","","","","0","4","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Belmira","Paramo","Sistema de páramos y bosques altoandinos del Noroccidente Medio Antioqueño","NA","06.43.39,5","075.40.39,4","3229","","SUP","","","","","","I","","","","","","","","","3","","","","","0","3","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Girardota","El Limonar","","NA","","","","","SUP","","","","","","I","","","","","","","","","","3","","","","0","3","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-03","ANTIOQUIA","Itagüí","el Porvenir","","NA","","","","","SUP","","","","","","","","","O","","","","","","","","","3","","0","3","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-30","ANTIOQUIA","Barbosa","la Chorrera","","NA","","","","","SUP","","","","","","I","","","","","","","","","","2","","","","0","2","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-07","ANTIOQUIA","Caldas","La Miel","","NA","","","","","SUP","","","","","","I","","","","","","","","","","2","","","","0","2","","BD_ICV_2010_2020"
"2010","FEBRERO","2010-02-01","ANTIOQUIA","Caldas","La Primavera","","NA","","","","","","","MX","","","","I","","","","","","2","","","","","","","","0","2","","BD_ICV_2010_2020"
"2010","FEBRERO","2010-02-02","ANTIOQUIA","Caldas","La corrala","","NA","","","","","SUP","","","","","","I","","","","","","","","","","2","","","","0","2","","BD_ICV_2010_2020"
"2010","FEBRERO","2010-02-27","ANTIOQUIA","Envigado","Capiro","","NA","06.08.69,3","75.35.12,7","1900","","","","MX","","Q","","","","","","","","1","","","","0.5","0.5","","","0","2","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Girardota","Inder","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","2","","0","2","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Girardota","La Matica","","NA","","","","","SUP","","","","","","I","","","","","","","","","","","","2","","0","2","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-04","ANTIOQUIA","Itagüí","Los olivares","","NA","","","","","SUP","","","","","","","","","O","","","","","","","","","2","","0","2","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-20","ANTIOQUIA","Itagüí","Los gomez","","NA","","","","","SUP","","","","","","","","","O","","","","","","","2","","","","0","2","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Belmira","Paramo","Sistema de páramos y bosques altoandinos del Noroccidente Medio Antioqueño","NA","06.43.89,7","075.40.35,0","3168","","SUP","","","","","","I","","","","","","","","","1","","","0.5","","0","1.5","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-31","ANTIOQUIA","Barbosa","la Chorrera","","NA","","","","","SUP","","","","","","","","R","","","","","","","","1","","","","0","1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Belmira","Paramo","Sistema de páramos y bosques altoandinos del Noroccidente Medio Antioqueño","NA","06.43.40,1","075.40.54,2","3219","","SUP","","","","","","I","","","","","","","","","1","","","","","0","1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Belmira","Paramo","Sistema de páramos y bosques altoandinos del Noroccidente Medio Antioqueño","NA","06.43.49,6","75.40.28,0","3215","","SUP","","","","","","I","","","","","","","","","1","","","","","0","1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-18","ANTIOQUIA","Caldas","La corrrala","","NA","","","","","SUP","","","","Q","","","","","","","","1","","","","","","","","0","1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-21","ANTIOQUIA","Caldas","la variante","","NA","","","","","SUP","","","","","","I","","","","","0.5","0.5","","","","","","","","0","1","","BD_ICV_2010_2020"
"2010","ENERO","2010-01-18","ANTIOQUIA","Envigado","","","NA","06.08.68,0","75.34.45,9","1800","","SUP","","","","","","I","","","","","","","","","","1","","","","0","1","","BD_ICV_2010_2020"
